policy,num_stas,packet_interval,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,e_retx_mj,retx_energy_pct,avg_tx_retries,ee_kbit_j,e_per_pkt_uj,elapsed_s
chang2019,200,5.0,42,0.38895833333333335,15.931733333333334,2049.614434925553,4944.7735311316255,0.6110416666666667,0.7447098662564628,0.668994708994709,0.6623280423280423,1.0,12515.79156000031,20396.577333334055,5252.80862000015,3581.6885066668074,3666.1172933333555,1.0,790.3436513766362,68.16936000000003,102.94215466664667,574.6171022666568,44.615034443333755,42.08697600000001,5.325148867418885,25.8,12.094789378455655,84664.5582620928,18.67
etaroa,200,5.0,42,0.9233333333333333,37.81973333333333,1452.9846777505943,3594.1005066101548,0.07666666666666666,0.9962177185401578,0.39720250951352465,0.3967911138537488,1.0,10446.491626666817,17976.598666666712,5253.240053333473,2466.106940000043,2717.623633333304,1.0,611.3539004733028,71.21508000000003,103.90595706664739,386.94218906665446,49.29067434000046,27.40288800000001,4.4823281537559545,17.465,37.11735540156406,27588.172404029905,7.28
no_raw,400,5.0,42,0.06072916666666667,4.974933333333333,2580.2442066993017,4798.769379479462,0.9392708333333333,0.9777067590230095,0.9762522759849688,0.8603416882965947,1.0,4621.817136612037,117499.44799999121,1765.2719125683652,428.2633879782338,2428.2818360654383,0.1525,2511.764146666633,48.44405999999998,101.41835999997946,2361.9017266666806,0.0,39.970332000000006,1.591325047498775,53.2075,0.5941959168342588,1723337.3218982045,291.81
static,400,5.0,42,0.3277083333333333,26.845866666666666,3310.5600330302173,8923.645822848464,0.6722916666666667,0.6832520572154416,0.5005267778753293,0.4999122036874451,1.0,16850.523976667024,32074.127999999782,10250.468490000269,3058.4867166668073,3533.8421833332814,1.0,636.8714139449689,35.515187999999974,102.79757893331345,450.75519286665536,47.803454145000444,15.17529600000001,2.382788058581521,10.6,12.64581801546507,80975.38638842579,27.86
adaptive,400,5.0,42,0.3796875,31.104,2899.733796492659,7114.283640052392,0.6203125,0.77814366873609,0.5128986866791745,0.5125859912445279,1.0,26000.669049994318,45485.11733333223,10251.91669333358,7383.786979999193,8356.48770666154,1.0,819.7731870982119,41.03422800000001,102.95543919997993,632.5413227332294,43.24219716500274,16.870164,2.057906292314351,11.6025,11.382660651576163,89961.3922741522,15.93
laca,400,5.0,42,0.34791666666666665,28.50133333333333,3551.114699957639,8700.370954370774,0.6520833333333333,0.7445008008542445,0.4967432293452177,0.49631470689064106,0.9886486486486487,22187.00603666607,36971.94133333208,10251.472713333453,5651.06090000015,6278.521336665802,1.0,751.5705898299599,36.634787999999986,102.84672839997984,567.2002521333127,44.888821296667366,14.471592000000008,1.925513344431712,10.205,11.37670914176471,90008.4538718515,15.01
chang2019,400,5.0,42,0.17114583333333333,14.020266666666666,2406.6880271251266,5475.376964562135,0.8288541666666667,0.7260486820871436,0.6977265928806461,0.681274304516901,1.0,33598.94877666226,53686.865333329995,10250.615923333602,13197.48799666512,10125.049446663535,1.0,1326.2157467048992,43.02882000000002,102.57109293331293,1150.3205584665839,30.295275305002257,29.238143999999988,2.204629531254229,18.68,3.1714900161986312,322876.6273170783,50.74
etaroa,400,5.0,42,0.379375,31.078400000000002,3001.4782304688183,7508.124773236691,0.620625,0.781384843772091,0.5147571461770858,0.5143698195057712,1.0,26353.482279997435,47188.94666666555,10250.453666666917,7401.622949999411,8684.642569997777,1.0,825.535592548269,41.17671600000003,102.98164453331331,638.2790860666223,43.09814594833463,16.97777999999999,2.0565775907484327,11.7225,11.293904326063148,90668.37919256113,16.75
no_raw,600,5.0,42,0.03263888888888889,4.010666666666666,2436.594496097395,4807.311596787389,0.9673611111111111,0.9918283045977011,0.9813434117849167,0.8650060127125924,1.0,2981.284511111524,4973.294666667694,1750.6940222223009,534.1750000001272,689.978866666871,0.1,2497.152641866644,32.078375999999956,101.32354408886927,2363.7507217777834,0.0,26.534144,1.0625759737364509,40.22666666666667,0.32121918375551584,3187854.436425503,525.16
static,600,5.0,42,0.2132638888888889,26.205866666666665,3735.0363388165515,9411.505523585694,0.7867361111111111,0.6827252018757741,0.5127922971114168,0.5121733149931225,1.0,34774.96690666543,73475.81999999953,15249.733013333604,7691.910413332042,11822.961148888673,1.0,933.9911216599543,26.51311199999996,102.7126196444244,764.7870411555293,39.97834886000083,11.779695999999989,1.2612214106558413,8.896666666666667,5.611587960299189,182479.5418417364,41.99
adaptive,600,5.0,42,0.20694444444444443,25.429333333333332,3652.4078811243808,9481.613363753842,0.7930555555555556,0.6573399656540534,0.5258608862669777,0.5251749211140074,1.0,42291.104297774444,74480.15333331762,15250.568860000338,12511.273486663022,14511.95309777776,1.0,1080.3631095399192,26.63236799999996,102.69162782220182,914.8115392888269,36.2275744288906,12.119552000000004,1.1218035763143752,9.08,4.707553064110567,217522.7737328696,21.73
laca,600,5.0,42,0.195,23.961599999999997,4605.491278624403,12290.122252639603,0.8049999999999999,0.6840937011972931,0.509725065808716,0.5093594618309447,0.9795918367346939,37091.15129555219,59961.21333333033,15250.655722222626,10444.101735552627,11386.018315554726,1.0,983.4870230399194,24.337079999999975,102.631790933313,817.8599290666045,38.65822304000167,10.748551999999986,1.092902270004198,8.305,4.8727841727765036,210146.79979485457,21.1
chang2019,600,5.0,42,0.09791666666666667,12.032,3201.0005813352745,7857.784629514669,0.9020833333333333,0.6446498054474709,0.6651773439648062,0.6493676106681331,1.0,39012.84094888489,64166.565333332925,15250.587553333613,11532.030639995013,12217.293835556264,1.0,1392.4812063643558,27.757040000000003,102.36874284442396,1234.1108520888195,28.24457143111306,18.556552,1.3326249514310862,12.518333333333333,1.7281382247756834,592545.1941975983,71.2
etaroa,600,5.0,42,0.20756944444444445,25.506133333333334,3602.131416603669,9367.621485554086,0.7924305555555555,0.6447370282167857,0.5271100792133296,0.5260857689155969,1.0,41914.80049999396,73274.3733333283,15250.641944445,12601.01407999129,14044.280564446562,1.0,1073.2098893398734,26.67124799999999,102.6979049777575,907.4287508443354,36.41198551778066,12.131287999999996,1.1303742278653337,9.128333333333334,4.7532423222492,215431.894815632,22.32
no_raw,800,5.0,42,0.021875,3.584,2463.3364250449604,4926.971384985537,0.978125,0.9859154929577465,0.9817934430478165,0.8669819878191007,1.0,2794.2017777781007,4853.790666667633,1758.7931111111643,455.57113333343636,569.4975777779409,0.075,2489.88502813332,23.927604000000148,101.29035479997933,2364.6670693333454,0.0,19.7490179999999,0.7931698763940858,31.97125,0.21591358393083782,4742638.148825371,747.89
static,800,5.0,42,0.13885416666666667,22.749866666666666,3610.437348630988,8881.286919919788,0.8611458333333333,0.657315823545732,0.518836345931471,0.5176191345627168,1.0,53836.212528597265,119996.8573333322,17152.392629191585,10695.008019721416,25974.31244575922,0.845,1469.485282381615,19.591769999999965,102.59112926664578,1321.214515399967,26.087867715001025,9.095441999999986,0.6189542766470502,7.48625,2.3222280895997454,440955.823670402,52.46
adaptive,800,5.0,42,0.133125,21.8112,4561.290631708788,13725.387659572341,0.8668750000000001,0.5867279564438327,0.5205123445331353,0.5196460615060949,1.0,56019.65848499595,93978.54133333222,20250.451386665754,17193.496204997722,18555.701171665794,1.0,1316.38248526074,19.27438799999998,102.54758666664586,1164.5549202332595,30.00559036083538,9.076049999999993,0.6894690640161679,7.42625,2.485356677585974,412013.2974212019,25.85
laca,800,5.0,42,0.13151041666666666,21.546666666666667,5164.540825893071,15336.390610725934,0.8684895833333334,0.6337467740481336,0.5031430404105196,0.5020525978191148,0.9796013702896293,51814.15719166193,81987.98399998414,20250.673766664924,15093.836263331255,16451.13205999909,1.0,1237.7137138224048,18.09550799999999,102.53528379997901,1085.0872664332567,31.99565558916882,8.250737999999977,0.6666111805871003,6.97625,2.6112662111650065,392146.91923086095,25.49
chang2019,800,5.0,42,0.06833333333333333,11.195733333333333,4148.826620515102,11154.843756989801,0.9316666666666666,0.6572021991447771,0.6155713218820015,0.6074184714961414,1.0,53376.098763326416,87979.33733332991,20250.61382499948,16068.020059993618,17034.31311833332,1.0,1589.1633240506912,20.049198000000015,102.34467719997912,1443.744103966545,23.025344884169872,13.041233999999998,0.8206352237451968,9.51625,1.056757335501176,969002.0268601776,81.92
etaroa,800,5.0,42,0.13583333333333333,22.254933333333334,4071.0975084632228,11775.172336717913,0.8641666666666666,0.592313305849753,0.5196894065446478,0.5187033955752758,1.0,57028.1854233267,99496.1599999898,20250.722251665688,17013.195379995712,19744.53003999865,1.0,1336.2971208390195,19.354853999999953,102.56347313331246,1184.8817250998718,29.497068605836706,8.991053999999984,0.6728334484740025,7.36375,2.498127061670254,409907.09228190786,27.32
no_raw,1000,5.0,42,0.016375,3.3535999999999997,2467.5840011189184,4794.709398179045,0.983625,0.9858866334737648,0.9825761895710574,0.8712855604131027,1.0,3069.616000000496,4943.472000001119,1740.9520444445402,603.2221555557198,725.4418000002364,0.06,2485.588453919979,19.112601599999994,101.2658912533118,2365.209961066683,0.0,15.775569599999978,0.6346814805612971,26.151,0.16190612704421417,6324652.554503764,994.02
static,1000,5.0,42,0.10454166666666667,21.410133333333334,3526.858646321671,8511.23990974238,0.8954583333333334,0.6583869257229874,0.5327546771450354,0.5314644302386957,1.0,32893.46556415298,116320.9386666644,12524.303671419046,5472.035030549106,14894.700754920743,0.491,1705.7633912519702,15.706209599999946,102.29707855997815,1567.8243157866461,19.935787305333925,7.536206399999986,0.44180842657601394,6.597,1.5061971743421494,679857.8681753569,65.72
adaptive,1000,5.0,42,0.09791666666666667,20.05333333333333,4905.853470225114,15243.53338055431,0.9020833333333333,0.5570751622251292,0.5020735101971255,0.5012213827188547,1.0,69081.13733999516,113975.16133333261,25249.86470666541,21022.784938663302,22794.866103999782,1.0,1549.6329902465675,14.852035199999914,102.47309407997896,1408.3851410665861,23.922719900002146,6.840359999999964,0.441418067571701,6.133,1.5528838216183751,659418.2937219435,29.68
laca,1000,5.0,42,0.097625,19.993599999999997,5428.048775741074,17056.508981834286,0.902375,0.6268514424671162,0.4923760004673716,0.49167494303908393,0.9805841634306939,64708.5098773281,100906.84799999418,25250.048342664104,18868.669699997034,20579.321065333617,1.0,1467.8546150152247,14.350531199999917,102.44151210664536,1325.0549492532416,26.007622455335817,6.4194671999999615,0.4373367181145102,5.859,1.6345160995219645,626485.1109753414,28.75
chang2019,1000,5.0,42,0.05591666666666667,11.451733333333333,4948.527744785203,14569.198754700137,0.9440833333333334,0.7535414225941423,0.5760277938621887,0.5704111175448755,1.0,64392.08584932629,106978.31999998643,25250.035618664173,19014.974734662646,20107.467797332785,1.0,1746.8445566418618,15.493867199999995,102.29421829331238,1610.1789364532106,18.877534695336546,9.397848000000018,0.5379899410206517,7.387,0.7866801855808973,1301672.545932833,90.97
etaroa,1000,5.0,42,0.09541666666666666,19.54133333333333,4776.026211046163,14439.453775389384,0.9045833333333333,0.5537151529857074,0.5035922766052986,0.5025258194881006,1.0,71086.0839253249,118485.6866666659,25249.484687997283,21662.23363465606,24161.782320004902,1.0,1587.5501287918332,14.807433599999955,102.49633994664549,1447.296482453182,22.94987279200389,6.824246399999982,0.42986021519795475,6.218,1.4770935150152238,693253.3313501454,30.33
cluster_adaptive,100,5.0,42,0.9858333333333333,20.189866666666664,683.8480661224703,1639.504613518013,0.01416666666666666,0.9995993000249991,0.25748649975454097,0.25724104074619536,1.0,4183.888440000177,7490.501333333441,2758.01173333349,661.9787866667386,752.6198133332792,1.0,422.03837543330155,58.949088000000046,103.90748639998068,205.3164226666535,53.86537836666717,13.952879999999992,3.306069024096386,9.55,57.40672273019149,17837.63209777268,2.86
cluster_adaptive,200,5.0,42,0.9245833333333333,37.87093333333333,1480.5992545492636,3695.5585220505022,0.07541666666666669,0.997924891573102,0.38922092901331656,0.38901121946104644,1.0,9149.12829333352,17435.569333333668,5253.11792000017,1782.6442933333835,2106.2107666666316,1.0,586.8666579499688,70.122024,103.88233093331402,362.9690739999876,49.89322901666711,26.241288000000008,4.471422536026423,16.665,38.71843747159534,26447.348262729553,8.16
cluster_adaptive,400,5.0,42,0.39135416666666667,32.059733333333334,2947.484036170986,7264.994522516911,0.6086458333333333,0.790298593536539,0.5082042985902473,0.5077420845851629,1.0,21502.002696666168,39485.110666663466,10251.761896667042,5187.047066666719,6057.3066133324055,1.0,734.9802162716259,41.96524800000003,102.96124653331326,544.6160251333122,45.43769660500072,17.245704000000007,2.3464174433814327,11.865,13.085957672152519,78251.81967225189,18.06
cluster_adaptive,600,5.0,42,0.21534722222222222,26.461866666666666,3757.211186953066,9765.246671533603,0.7846527777777778,0.6732054297755562,0.5250684931506849,0.5245205479452055,1.0,34375.30122888593,63989.959999999184,15250.539071111467,8763.459115552174,10354.412524444513,1.0,931.6980718099229,27.361392000000052,102.65400071109092,761.6272182666077,40.055460832223886,12.500528000000005,1.3416930203275397,9.203333333333333,5.680352351757404,180270.507283442,25.59
cluster_adaptive,800,5.0,42,0.13578125,22.2464,4557.48151478836,13553.444092337588,0.86421875,0.5672405187954864,0.5220660749506904,0.520956607495069,1.0,50842.52930832769,96114.93866665094,20249.86945833216,13328.43660666407,17243.542028331474,1.0,1218.684150834872,19.450871999999976,102.56038759997918,1064.1579705998895,32.5149206350029,9.24403799999998,0.7585261524626589,7.46875,2.7381664048998933,373972.88863363926,31.21
cluster_adaptive,1000,5.0,42,0.09470833333333334,19.396266666666666,5357.913052650848,16690.399773282097,0.9052916666666666,0.5703195725535922,0.505548284299778,0.5048654185398054,1.0,64137.37522532814,113478.3466666655,25249.58073199874,17721.526675996793,21158.11981733262,1.0,1457.0181494239023,14.896540799999952,102.46302693331218,1313.3602827732566,26.298298917335398,7.089206399999986,0.4865558059659738,6.258,1.5974763258236024,641011.0644187868,35.26
cluster_csv,100,5.0,42,0.9833333333333333,20.13866666666667,689.905869160166,1815.6215561634033,0.01666666666666672,0.9995692749461593,0.26080656846172423,0.26032359333494326,1.0,4537.959386666991,8112.648000000476,2753.2216000002695,827.5505066666452,951.5494000000747,1.0,460.21835875330385,58.76591999999999,103.97972053331401,244.58923386665606,52.88348435333375,13.788959999999998,2.9961777355760493,9.78,52.51072570304436,19500.777913275586,6.75
cluster_csv,200,5.0,42,0.8920833333333333,36.53973333333333,1616.2322254005785,4135.463405843584,0.10791666666666666,0.9852299789365087,0.38962722852512155,0.3893030794165316,1.0,9946.27710666689,17494.10933333381,5252.6877800002185,2330.31038666669,2350.3202866666475,1.0,621.2341011466357,67.59768,103.81499893331406,400.8681141333211,48.95330808000047,23.63880000000001,3.8051356093248856,15.21,35.290786451571684,29016.071982561214,73.05
cluster_csv,400,5.0,42,0.38645833333333335,31.65866666666667,3002.216807844371,7641.6292429553805,0.6135416666666667,0.7542468545876989,0.5024308599665258,0.5022714593129832,1.0,23276.39952999881,40988.626666662225,10250.420393333578,6101.981143333378,6923.997993331852,1.0,772.3949310416178,40.56466800000001,102.92251719998,584.4619956666368,44.44575017500086,16.53398399999999,2.140612701549321,11.32,12.2963002711475,83277.08151392106,421.5
cluster_csv,600,5.0,42,0.21166666666666667,26.0096,3948.9283842075833,10737.561565881268,0.7883333333333333,0.612687559354226,0.5172269784923784,0.5165309389573328,1.0,39167.448364441196,67000.35599999873,15250.448542222402,11200.575684442485,12706.554668887422,1.0,1023.1667894765874,26.31499199999998,102.6715150222019,856.4937187110502,37.686563743335014,11.912127999999985,1.1642410721807896,8.933333333333334,5.084136871429439,201410.78533003686,24.84
cluster_csv,800,5.0,42,0.14072916666666666,23.057066666666664,4769.924458265607,16465.287493513217,0.8592708333333333,0.49245540228163864,0.5089018924302788,0.5085283864541833,1.0,55689.85071499641,93986.61599999899,20249.362236666024,16002.623574996584,19433.54182000047,1.0,1311.493301831587,19.11302399999995,102.56921846664582,1159.6834073999403,30.127651965001704,8.786777999999984,0.6699826821630478,7.22125,2.637116022758098,388302.9761159399,30.19
cluster_csv,1000,5.0,42,0.09945833333333333,20.369066666666665,5295.618502209827,16781.650110738832,0.9005416666666667,0.5138438648541257,0.49384243378507564,0.4926615306753641,1.0,70226.98860799521,113976.17199999887,25249.95308266395,21158.59022399797,23803.98935466665,1.0,1572.2778324498984,14.666558399999937,102.51218053331218,1431.7605590665828,23.338534450002257,6.621935999999971,0.42116831156245305,6.11,1.554615825239582,658683.6332006279,35.14
