policy,num_stas,packet_interval,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,e_retx_mj,retx_energy_pct,avg_tx_retries,ee_kbit_j,e_per_pkt_uj,elapsed_s
no_raw,500,5.0,42,0.042416666666666665,4.343466666666666,2447.765439656295,4902.3111418486305,0.9575833333333333,0.9901436979286097,0.9797886674703922,0.8622083540174456,1.0,2679.033311111307,4798.6880000002975,1742.4979777778672,428.5308666667621,508.00446666667784,0.12,2502.9410639999733,38.56219199999994,101.36049333331334,2363.018378666679,0.0,31.854643200000048,1.272688504662305,46.688,0.41648283892633087,2458684.7387033137,2572.7
static,500,5.0,42,0.26758333333333334,27.400533333333332,3696.853141053653,9135.254406800741,0.7324166666666667,0.728581493127937,0.5282249091313701,0.5277056598175209,1.0,24041.408194665943,52289.15599999094,12748.033045333774,4799.4966746662285,6489.698719999277,1.0,755.117850790622,32.490710400000005,102.72011199997976,575.2058137066422,44.70121468400076,14.52416640000002,1.9234304135166391,10.244,8.708743930652249,117582.9727173189,35.8
adaptive,500,5.0,42,0.27708333333333335,28.37333333333333,3374.4527629613794,8389.384113708915,0.7229166666666667,0.7197906832904717,0.5209153184666958,0.519967934703396,1.0,34455.28542933041,61539.34799999645,12748.276688000256,10073.370501331165,11608.908191998988,1.0,951.8058591185907,32.407017599999975,102.8044419199797,776.9369099199421,39.65748967866826,13.9990752,1.4707910301123477,10.086,7.154400169700526,143128.70061933695,18.65
laca,500,5.0,42,0.2534166666666667,25.949866666666665,4153.838676374067,10428.124962957505,0.7465833333333334,0.726818957047982,0.507708038382885,0.5072361176655655,0.9815942430113479,29906.182181330383,48495.59733332927,12749.270608000254,8153.902853331551,8995.181469331912,1.0,867.4784660092566,29.27857920000001,102.7155785599797,693.7374246932748,41.74688355600163,12.349555200000003,1.4236151886066788,9.16,7.179392047218315,142630.46136291625,90.11
chang2019,500,5.0,42,0.13283333333333333,13.602133333333333,2796.6314089751395,7379.714136964157,0.8671666666666666,0.6300114059013141,0.6663850161949021,0.6544148711449091,1.0,45068.33890132801,65470.62266666316,12749.289989333582,18413.977706663092,13868.57761333134,1.0,1467.2451394118825,33.658415999999995,102.53380447997957,1304.5880000532336,26.464918878669323,22.477209599999995,1.5319328036083706,15.008,2.224926096063619,460240.0060890472,160.63
no_raw,500,1.0,7,0.03891666666666667,19.92533333333333,2442.492265737988,4770.832489795573,0.9610833333333333,0.9608037500110139,0.792852690629545,0.7573931712722488,1.0,19070.083466664208,45913.21733332514,1009.6822222222459,795.1272000000425,17265.274044441925,0.06,2503.0300594133146,38.35302719999932,101.76632714664642,2362.9107050666735,0.0,27.249340799999793,1.0886541572891364,20.254,1.9105164087086002,535980.7407737289,35.35
no_raw,500,1.0,99,0.02815,14.412799999999999,2326.566784605339,4821.539447592694,0.97185,0.9263855738599277,0.8920415897386066,0.8051209794966475,1.0,30390.927111108194,81750.36133331586,1010.5471111111347,768.6358666666952,28611.74413333037,0.06,2502.8051571199817,38.20605119999977,101.62718591998004,2362.971920000006,0.0,28.71007679999985,1.1471159358260632,31.854,1.3820780215989366,740913.3087981,107.42
static,500,1.0,7,0.05735,29.3632,6147.049666052289,10701.974401204146,0.94265,0.639421142162819,0.512451045592256,0.5114904307987882,1.0,25213.124949331894,53288.71999999968,12753.013589333581,5365.413509332522,7086.863031999125,1.0,776.7891623852787,32.292441599999975,102.77003935997979,597.5847931199652,44.1418883053344,15.055190400000011,1.9381308505605548,10.622,9.072176005082682,112872.58971015384,24.79
static,500,1.0,99,0.057183333333333336,29.277866666666664,6142.821358971014,10608.132790779713,0.9428166666666666,0.6365694741111261,0.5136764705882353,0.5129411764705882,1.0,25431.425850666088,52573.76399999981,12751.893466666856,5450.234239999434,7221.164101333127,1.0,780.151390251954,32.237971200000004,102.79106645331329,601.0675515199732,44.05480107866747,15.152294399999997,1.9422248795975974,10.712,9.006826223472721,113691.54623316147,22.92
adaptive,500,1.0,7,0.05878333333333333,30.097066666666667,5928.305346986408,10445.747499969388,0.9412166666666667,0.6638593804199909,0.5079947190846413,0.5072612586181605,1.0,34982.81309599711,57704.717333326436,12752.943810666991,10470.981346664445,11744.612122665676,1.0,961.5698317972714,32.25845760000001,102.81916650664664,787.0882065066223,39.40400118400124,14.651548799999992,1.5237113640113649,10.41,7.5119827610428755,136315.5417915043,22.64
adaptive,500,1.0,99,0.058866666666666664,30.139733333333332,5927.936176977077,10793.29743309273,0.9411333333333334,0.64257875759761,0.5066227588730333,0.5055250640321991,1.0,34864.30403732912,57022.84666666662,12751.922645333527,10491.17038399766,11604.78657333127,1.0,958.4894609772454,32.2251648,102.82210282664666,783.9599161065981,39.48227724400189,14.467132800000009,1.5093679574994785,10.366,7.546808070925388,135686.50353585015,22.16
laca,500,1.0,7,0.05465,27.9808,6539.573896113446,12327.00426203009,0.94535,0.6654808281496611,0.4889097157138394,0.4880506091846298,0.9781944444444445,31695.58807999736,49908.61066666614,12751.981949333553,9085.307077331401,9843.974271999072,1.0,900.687677567926,29.13068159999998,102.77627242664639,727.8876748799449,40.89304866133492,12.821116800000015,1.423480871262736,9.51,7.455849754859729,137341.8233558899,21.5
laca,500,1.0,99,0.054266666666666664,27.784533333333332,6492.962827407947,11814.222779815671,0.9457333333333333,0.673755068319034,0.48983421958085704,0.48944322802627466,0.9810950847220278,31882.44987466292,49912.91466665865,12751.834410666883,9154.427703998665,9970.641421330709,1.0,904.4143230425848,29.149478399999964,102.76949375997977,731.6975465599357,40.797804322668384,12.982521599999995,1.4354617423931164,9.596,7.3730455501488334,138884.2633664903,22.8
chang2019,500,1.0,7,0.0282,14.4384,4774.530303402779,7445.422928790178,0.9718,0.3224672223473755,0.6703351320647544,0.6484663447884124,1.0,35731.83099999581,58486.13733333067,12755.021026666898,11072.008626664909,11886.304015997333,1.0,1331.9662984985607,33.738124800000016,102.48819562664629,1165.805346453244,29.934631618669137,21.913516799999968,1.6452005448412363,14.636,2.601579337184517,393607.06220406643,65.32
chang2019,500,1.0,99,0.027733333333333332,14.199466666666668,4748.4648712522885,7156.582362500312,0.9722666666666666,0.35861883175754433,0.6762204274176257,0.6532056321921235,1.0,34765.5066746631,55989.963999994274,12752.074024000276,10758.507130664688,11226.906399998137,1.0,1318.6963568159213,33.82957439999997,102.45947061331297,1152.1308398932742,30.27647190933501,22.150118399999986,1.67969815685871,14.656,2.584273462488764,396242.895677861,66.3
no_raw,500,2.0,7,0.0164,4.1983999999999995,3046.2501686381206,4919.967530167311,0.9836,0.9924723247232472,0.9772115679395034,0.8556051367646558,1.0,1952.5244800000637,4001.669333333694,909.3906666666867,306.7065066666436,736.4273066667332,0.05,2502.7746625066443,38.38177919999996,101.35158517331308,2363.0412981333393,0.0,31.84567679999998,1.2724148632743895,48.956,0.4025995688284722,2543470.185474232,244.56
no_raw,500,2.0,99,0.05056666666666667,12.945066666666667,732.503612988966,3831.6201382326144,0.9494333333333334,0.9397983832270527,0.7861135466900482,0.7303814116615519,1.0,20984.586628569585,105825.02533332464,1150.463047619051,1541.3368761905879,18021.169409521863,0.07,2501.422119679987,36.23376959999993,102.1735266133136,2363.014823466673,0.0,27.853113599999933,1.1134911369362661,25.556,1.2420198796344948,824463.4540804176,74.31
static,500,2.0,7,0.1116,28.569599999999998,5372.996688729624,10536.245070286921,0.8884,0.6035810672553982,0.5212143650499815,0.5204738985560904,1.0,24781.381823998,53491.03199999754,12755.079141333787,5147.099117332199,6871.369466665348,1.0,768.9936183812699,32.41901759999999,102.74080511997968,589.4896444799556,44.34415118133458,14.64747840000001,1.904759421909498,10.346,8.916464111150036,114843.73034367831,23.09
static,500,2.0,99,0.11116666666666666,28.45866666666667,5477.153648683355,10725.681407330832,0.8888333333333334,0.6318548501633291,0.5200820873644093,0.5189094107299912,1.0,25574.588583999313,54998.68399999787,12750.071258667023,5414.025631999266,7395.281477333023,1.0,783.613794771958,32.350377599999995,102.77887477331312,604.5161707199779,43.96837167866735,14.649532799999998,1.8694837811352216,10.462,8.716130376428152,117483.32755201771,22.12
adaptive,500,2.0,7,0.1166,29.8496,4976.487402841561,9811.121677726258,0.8834,0.6529002721306227,0.5111094815575273,0.5101561927110069,1.0,36240.810330662694,59592.57199999027,12754.153218666863,11109.63087199848,12365.94270133069,1.0,984.7715216559092,32.32595519999998,102.80555295997978,810.8296254932598,38.81038800266865,13.8969024,1.411180369699576,9.996,7.274686404368985,140762.0814259447,20.58
adaptive,500,2.0,99,0.11636666666666666,29.789866666666665,4881.0496654481685,9558.922864395385,0.8836333333333334,0.6454167085926122,0.5119610266850869,0.511597469642987,1.0,37441.30784799411,63491.66933332914,12752.451184000312,11463.31400266313,13222.338349330666,1.0,1008.0691935718716,32.33062080000002,102.83720767997983,834.6876971198901,38.2136679720029,14.026723199999996,1.3914444851051728,10.134,7.092338547383913,144381.15061184065,20.7
laca,500,2.0,7,0.10586666666666666,27.101866666666666,5700.833206483512,11586.73909667829,0.8941333333333333,0.6630933473573495,0.4988976377952756,0.49850393700787404,0.9802513464991023,31158.528471997837,49487.17999999795,12753.913538667102,8717.257759998252,9682.566066665817,1.0,891.4533143372785,29.291683199999962,102.73146378664639,718.2974489066291,41.13271844400111,12.588739200000003,1.4121591111429859,9.266,7.296453886466861,140342.14646367735,20.0
laca,500,2.0,99,0.10606666666666667,27.153066666666664,5741.4971443456325,11645.11279193697,0.8939333333333334,0.6786731014143039,0.49459774582199767,0.4939759036144578,0.9843159221397564,32204.25275466397,51441.72133332885,12751.94901866722,9230.284559998887,10217.185943997863,1.0,910.8917366252616,29.24208959999998,102.77952618664648,738.2361189866132,40.634001852001504,12.532924799999982,1.3758962010603895,9.374,7.1542376969448425,143131.95107247986,19.95
chang2019,500,2.0,7,0.05386666666666667,13.789866666666667,3969.1180579988095,7468.455438252376,0.9461333333333334,0.38889888309754284,0.676168024003429,0.6557365337905415,1.0,34901.78560799448,56481.4093333285,12754.086970666991,10762.28520799744,11377.146298663389,1.0,1325.240867857232,33.738863999999985,102.46053205331302,1158.934856906584,30.106614897335643,22.195747199999992,1.6748462666932433,14.734,2.497333186948276,410037.39723305433,63.41
chang2019,500,2.0,99,0.053733333333333334,13.755733333333334,3948.794838525137,7382.784587338069,0.9462666666666667,0.37731145636706837,0.68012912482066,0.659325681492109,1.0,34050.778762660186,55678.581333328904,12751.904408000197,10286.036735996828,11000.841293329828,1.0,1312.4608637412127,33.83620799999997,102.44037461331298,1145.748105279897,30.436175848002744,22.35737279999999,1.7034696742323854,14.742,2.515409099963042,407090.8386294084,63.63
no_raw,500,3.0,7,0.0218,3.7205333333333335,2955.8241520299,4883.284403420172,0.9782,0.9827333071403461,0.9852200313615588,0.863744036299336,1.0,3878.124108108108,43515.637333330385,1198.0087207207198,377.16479279280986,2302.9505945945784,0.074,2502.8674461866403,38.513913600000066,101.31516885331338,2363.0383637333402,0.0,32.044156799999975,1.280297797984561,50.118,0.35676200166351674,2870260.8327828445,360.24
no_raw,500,3.0,99,0.0213,3.6351999999999998,2777.949394484701,4892.117710846471,0.9787,0.9757298779504274,0.9847582913586708,0.8621377641132989,1.0,4816.748761903965,92482.3373333029,1150.463047619051,361.9002285714379,3292.621828570615,0.07,2502.7781211733054,38.40380159999998,101.3277937066467,2363.0465258666745,0.0,31.94970239999999,1.2765695100859331,51.076,0.3485918278648669,2937533.006071955,712.41
static,500,3.0,7,0.1665,28.416,4569.75150823542,10419.699881582443,0.8335,0.6521347918136909,0.522251018141429,0.5212143650499815,1.0,24747.91457599932,55038.45333333322,12753.081685333602,4970.49609866621,7015.063466666177,1.0,768.7876755106236,32.463177599999995,102.74550719997997,589.2284707733088,44.3505199373341,14.388038400000015,1.8715230301322896,10.172,8.870901833162595,115433.58491150504,32.92
static,500,3.0,99,0.16525,28.20266666666667,4734.722727198105,10466.48316724948,0.83475,0.6578748456650706,0.5217519539890871,0.521162070491078,1.0,25219.735741331286,53002.377333331555,12752.298064000275,5212.81451466575,7242.709130665261,1.0,777.6015765692632,32.3801376,102.75605877331303,598.3425670932812,44.12281310266817,14.543472000000007,1.8702986771406807,10.334,8.704509100743957,117640.17799837567,20.5
adaptive,500,3.0,7,0.16885,28.817066666666665,4174.708577730321,9444.18573843644,0.83115,0.6335451237465626,0.5188439474257498,0.5180451673807276,1.0,35235.83218666345,59975.08533332925,12755.159202666926,10704.987109331018,11761.444333332172,1.0,965.4572322879261,32.32707839999998,102.81786037331314,791.0064279466113,39.30586556800151,13.896700800000003,1.43939061568453,10.102,7.163544659156304,142945.99234348923,19.81
adaptive,500,3.0,99,0.1703,29.064533333333333,4205.246391744323,9433.09553261464,0.8297,0.6478380521583739,0.5169183851292477,0.5161196630845193,1.0,35687.346831996416,60972.44533331457,12752.009568000236,11039.600482664098,11883.796053332082,1.0,974.3292569785766,32.316096000000016,102.82743647997982,800.1074307199277,39.078293778668616,13.842518400000012,1.42072285121829,10.062,7.159271827299112,143031.30607436533,19.45
laca,500,3.0,7,0.1556,26.555733333333333,4994.513102065254,11521.04329679954,0.8444,0.6822023105100028,0.5039825081992816,0.5032797126347025,0.9865771812080537,31703.603973329762,49983.06399999032,12754.038197333599,8965.11138933216,9973.013069330667,1.0,901.7518116985857,29.244230399999967,102.75154517331296,728.8881144532706,40.86792167200173,12.411475200000014,1.3763737470758308,9.236,7.06777177191891,144883.00316493987,18.56
laca,500,3.0,99,0.15645,26.7008,5062.831463728814,11957.182611567412,0.84355,0.6634349313908182,0.5003135779241141,0.49929444967074316,0.9821677347450544,31470.262527996914,49092.02399999793,12752.067216000341,9015.913055998362,9686.935647998209,1.0,897.0910550812563,29.208019199999995,102.7400644266463,724.1565679466078,40.98640350800163,12.330633600000011,1.374513047494731,9.198,7.143301634436163,143351.07943132892,18.64
chang2019,500,3.0,7,0.07745,13.218133333333332,3580.1464858949707,7234.228185436019,0.92255,0.5098058004886858,0.6772475500639114,0.6571509728731715,1.0,35494.70867466165,56493.18799999864,12753.386301333665,11172.303978665293,11534.471338662688,1.0,1340.0543548358678,33.654470399999994,102.47825247997967,1174.196465759887,29.72516619600301,22.453372799999975,1.6755568696875809,14.95,2.3673308388961245,432554.6658605126,61.74
chang2019,500,3.0,99,0.07665,13.0816,3554.065668327042,6810.364153518486,0.92335,0.5166734088160932,0.6823184676958262,0.6613064608347627,1.0,34501.47702399336,56494.36666665962,12751.882656000367,10630.766245329074,11080.603330663913,1.0,1325.353151863867,33.775776,102.44847263997956,1159.024535573219,30.104367650669705,22.524748800000015,1.6995280667890722,14.88,2.3688659853298337,432274.3482921941,62.88
no_raw,500,4.0,7,0.03153333333333333,4.036266666666667,2719.467237890866,4832.084100941441,0.9684666666666667,0.9694680966309176,0.9835827601700481,0.8642380672588393,1.0,6061.255267973252,93361.18666665044,1518.5431633987093,480.4886535948543,4062.2234509796886,0.102,2502.929933333305,38.56819199999993,101.3361893333134,2363.025552000015,0.0,31.979923200000044,1.277699498260042,48.14,0.38702801348894234,2645803.3121916545,3816.32
no_raw,500,4.0,99,0.03166666666666667,4.053333333333334,2658.8132671853277,4887.350713344925,0.9683333333333334,0.9211063482343336,0.981570788839132,0.8621081639683087,1.0,13492.58626666065,111219.50533332728,1509.0240000000201,481.03797333341845,11494.289733327209,0.1,2502.865183359972,38.483078399999975,101.3522894933134,2363.0298154666802,0.0,31.94875200000001,1.2764871321239282,48.282,0.3886745504582329,2634594.929852603,399.97
static,500,4.0,7,0.21873333333333334,27.997866666666663,3997.085457171702,9808.339893030734,0.7812666666666667,0.6590725196681666,0.5258530770376993,0.5253315452242587,1.0,24142.547975999278,51511.175999995896,12753.941056000182,4812.957477332806,6574.045077332958,1.0,757.9125113799583,32.49685440000002,102.71341599997986,578.0726605333107,44.62958044666736,14.439503999999987,1.9051676523599628,10.154,8.865783186195975,115500.23032306589,35.16
static,500,4.0,99,0.21833333333333332,27.94666666666667,4060.743150590471,9933.607467683885,0.7816666666666667,0.6601806542947711,0.5255075673680325,0.5247692875599852,1.0,24641.190322664253,51501.48799998833,12752.065442666799,5096.672397332116,6781.291061332006,1.0,766.552373306589,32.37890879999997,102.74952479997971,587.01795519994,44.40598450666842,14.182464000000001,1.8501624277572497,10.104,8.749826148300762,117030.89668802884,21.51
adaptive,500,4.0,7,0.22433333333333333,28.714666666666666,3664.6077329179743,8720.923787516382,0.7756666666666667,0.6709462862560365,0.5190929041697147,0.5182882223847842,1.0,34694.628183996494,59000.02933332053,12753.076682666891,10381.85158666375,11549.753367999183,1.0,955.4802473079125,32.42116800000001,102.79550730664648,780.7001300799315,39.56344192133523,13.878451199999995,1.4525105295586016,9.984,7.212624247771752,141973.2908332708,20.35
adaptive,500,4.0,99,0.22593333333333335,28.91946666666667,3628.01860180975,8928.805340956134,0.7740666666666667,0.6760246622914153,0.5168514735920631,0.5159760723665013,1.0,35081.027615996594,59000.42933333149,12751.92502400018,10398.234967997008,11922.076925332736,1.0,963.0980310225973,32.35630080000001,102.80847605331314,788.5663932266152,39.36686094266809,13.797696000000002,1.432636715636299,9.992,7.206610102432189,142091.77205998782,20.09
laca,500,4.0,7,0.20413333333333333,26.129066666666667,4358.478955181954,10438.748689164633,0.7958666666666667,0.6808397356764214,0.507534516765286,0.5070611439842209,0.9840410768803775,30714.261853330805,48480.09599999821,12753.039426667005,8622.355066665032,9330.420450665433,1.0,883.1582856732676,29.284598399999993,102.71515861331295,709.8135618666196,41.34496679333465,12.3923616,1.4031869259487042,9.122,7.100625223959008,144212.65278792742,18.79
laca,500,4.0,99,0.2048,26.2144,4454.485313741759,11051.535824555775,0.7952,0.68325977410947,0.5064761755239815,0.50616217913494,0.9838888888888889,30519.912362663857,49989.793333322574,12752.234082666928,8331.088362664997,9434.921781331932,1.0,879.4840456745922,29.335439999999977,102.72647733331311,705.9815948799437,41.44053346133495,12.325017599999997,1.401391834293744,9.136,7.153576043752168,143145.1897256823,19.16
chang2019,500,4.0,7,0.09893333333333333,12.663466666666666,3215.671260703146,6744.28396600104,0.9010666666666667,0.5910509930220075,0.6862561965658452,0.6666427185861054,1.0,34404.11570132484,53976.69866666415,12753.890448000302,10805.439541329777,10838.898261328088,1.0,1327.2800272651573,33.81388799999999,102.42061727997942,1160.9901765865075,30.05534539867081,22.744608,1.7136254243850078,14.964,2.289819734771642,447196.77468502603,62.33
chang2019,500,4.0,99,0.1,12.8,3073.321255405095,7040.44255204949,0.9,0.5935109469796888,0.6790578887627696,0.6608257661748014,1.0,35860.469549327696,57978.42666666402,12751.006957333531,11546.790602664061,11500.486639996769,1.0,1349.1099178038785,33.745276799999985,102.47195658664619,1183.3977518398965,29.494932577336137,22.669632,1.6803398819350692,15.048,2.2770568650185994,449703.30593462614,63.98
