aid,cluster_id,priority,tx_rate_bps,queue_len,packet_size_bytes
142,1,normal,300000,1,128
143,1,normal,300000,1,128
144,1,normal,300000,1,128
145,1,normal,300000,1,128
146,1,normal,300000,2,128
147,1,normal,300000,2,128
148,1,normal,300000,2,128
149,1,normal,300000,2,128
150,1,normal,300000,2,128
151,1,normal,300000,2,128
152,1,normal,300000,2,128
153,1,normal,300000,2,128
154,1,normal,300000,2,128
155,1,normal,300000,2,128
156,1,normal,300000,2,128
157,1,normal,300000,2,128
158,1,normal,300000,2,128
159,1,normal,300000,2,128
160,1,normal,300000,2,128
161,2,normal,300000,2,128
162,2,normal,300000,2,128
163,2,normal,300000,2,128
164,2,normal,300000,2,128
165,2,normal,300000,2,128
166,2,normal,300000,2,128
167,2,normal,300000,2,128
168,2,normal,300000,2,128
169,2,normal,300000,2,128
170,2,normal,300000,2,128
171,2,normal,300000,2,128
172,2,normal,300000,2,128
173,2,normal,300000,2,128
174,2,normal,300000,2,128
175,2,normal,300000,2,128
176,2,normal,300000,2,128
177,2,normal,300000,2,128
178,2,normal,300000,2,128
179,2,normal,300000,2,128
180,2,normal,300000,2,128
181,2,normal,300000,2,128
182,2,normal,300000,2,128
183,2,normal,300000,2,128
184,2,normal,300000,2,128
185,2,normal,300000,2,128
186,2,normal,300000,2,128
187,2,normal,300000,2,128
188,2,normal,300000,2,128
189,2,normal,300000,2,128
190,2,normal,300000,2,128
191,2,normal,300000,2,128
192,2,normal,300000,2,128
193,2,normal,300000,2,128
194,2,normal,300000,2,128
195,2,normal,300000,2,128
196,2,normal,300000,2,128
197,2,normal,300000,2,128
198,2,normal,300000,2,128
199,2,normal,300000,2,128
200,2,normal,300000,2,128
201,2,normal,300000,2,128
202,2,normal,300000,2,128
203,2,normal,300000,2,128
204,2,normal,300000,2,128
205,2,normal,300000,2,128
206,2,normal,300000,2,128
207,2,normal,300000,2,128
208,2,normal,300000,2,128
209,2,normal,300000,2,128
210,2,normal,300000,2,128
211,2,normal,300000,2,128
212,2,normal,300000,2,128
213,2,normal,300000,2,128
214,2,normal,300000,2,128
215,2,normal,300000,2,128
216,2,normal,300000,2,128
217,2,normal,300000,2,128
218,2,normal,300000,2,128
219,2,normal,300000,3,128
220,2,normal,300000,3,128
221,2,normal,300000,3,128
222,2,normal,300000,3,128
223,2,normal,300000,3,128
224,2,normal,300000,3,128
225,2,normal,300000,3,128
226,2,normal,300000,3,128
227,2,normal,300000,3,128
228,2,normal,300000,3,128
229,2,normal,300000,3,128
230,2,normal,300000,3,128
231,2,normal,300000,3,128
232,2,normal,300000,3,128
233,2,normal,300000,3,128
234,2,normal,300000,3,128
235,2,normal,300000,3,128
236,2,normal,300000,3,128
237,2,normal,300000,3,128
238,2,normal,300000,3,128
239,2,normal,300000,3,128
240,2,normal,300000,3,128
241,2,normal,300000,3,128
242,2,normal,300000,3,128
243,2,normal,300000,3,128
244,2,normal,300000,3,128
245,2,normal,300000,3,128
246,2,normal,300000,3,128
247,2,normal,300000,3,128
248,2,normal,300000,3,128
249,2,normal,300000,3,128
250,2,normal,300000,3,128
251,2,normal,300000,3,128
252,2,normal,300000,3,128
253,2,normal,300000,3,128
254,2,normal,300000,3,128
255,2,normal,300000,3,128
256,2,normal,300000,3,128
257,2,normal,300000,3,128
258,2,normal,300000,3,128
259,2,normal,300000,3,128
260,2,normal,300000,3,128
261,2,normal,300000,3,128
262,2,normal,300000,3,128
263,2,normal,300000,3,128
264,2,normal,300000,3,128
265,2,normal,300000,3,128
266,2,normal,300000,3,128
267,2,normal,300000,3,128
268,2,normal,300000,3,128
269,2,normal,300000,3,128
270,2,normal,300000,3,128
271,2,normal,300000,3,128
272,2,normal,300000,3,128
273,2,normal,300000,3,128
274,2,normal,300000,3,128
275,2,normal,300000,3,128
276,2,normal,300000,3,128
277,2,normal,300000,3,128
278,2,normal,300000,3,128
279,2,normal,300000,3,128
280,2,normal,300000,3,128
281,2,normal,300000,3,128
282,2,normal,300000,3,128
283,2,normal,300000,3,128
284,2,normal,300000,3,128
285,2,normal,300000,3,128
286,2,normal,300000,3,128
287,2,normal,300000,3,128
288,2,normal,300000,3,128
289,2,normal,300000,3,128
290,2,high,300000,4,128
291,2,high,300000,4,128
292,2,normal,300000,4,128
293,2,normal,300000,4,128
294,2,normal,300000,4,128
295,2,high,300000,4,128
296,2,normal,300000,4,128
297,2,normal,300000,4,128
298,2,high,300000,4,128
299,2,normal,300000,4,128
300,2,normal,300000,4,128
301,2,normal,300000,4,128
302,2,high,300000,4,128
303,2,high,300000,4,128
304,2,normal,300000,4,128
305,2,high,300000,4,128
306,2,high,300000,4,128
307,2,normal,300000,4,128
308,2,normal,300000,4,128
309,2,normal,300000,4,128
310,2,normal,300000,4,128
311,2,normal,300000,4,128
312,2,high,300000,4,128
313,2,normal,300000,4,128
314,2,normal,300000,4,128
315,2,normal,300000,4,128
316,2,normal,300000,4,128
317,2,normal,300000,4,128
318,2,normal,300000,4,128
319,2,normal,300000,4,128
320,2,normal,300000,4,128
321,2,high,300000,4,128
322,2,high,300000,4,128
323,3,normal,300000,4,128
324,3,normal,300000,4,128
325,3,normal,300000,4,128
326,3,normal,300000,4,128
327,3,normal,300000,4,128
328,3,normal,300000,4,128
329,3,normal,300000,4,128
330,3,normal,300000,4,128
331,3,high,300000,4,128
332,3,normal,300000,4,128
333,3,normal,300000,4,128
334,3,high,300000,4,128
335,3,normal,300000,4,128
336,3,normal,300000,4,128
337,3,normal,300000,4,128
338,3,normal,300000,4,128
339,3,normal,300000,4,128
340,3,normal,300000,4,128
341,3,normal,300000,4,128
342,3,normal,300000,4,128
343,3,normal,300000,4,128
344,3,high,300000,4,128
345,3,normal,300000,4,128
346,3,high,300000,4,128
347,3,high,300000,4,128
348,3,normal,300000,4,128
349,3,normal,300000,4,128
350,3,normal,300000,4,128
351,3,normal,300000,4,128
352,3,normal,300000,4,128
353,3,normal,300000,4,128
354,3,normal,300000,4,128
355,3,normal,300000,4,128
356,3,normal,300000,4,128
357,3,normal,300000,4,128
358,3,normal,300000,4,128
359,3,normal,300000,4,128
360,3,normal,300000,4,128
361,3,high,300000,4,128
362,3,high,300000,4,128
363,3,normal,300000,4,128
364,3,high,300000,4,128
365,3,normal,300000,4,128
366,3,normal,300000,4,128
367,3,normal,300000,4,128
368,3,high,300000,4,128
369,3,normal,300000,4,128
370,3,high,300000,4,128
371,3,normal,300000,4,128
372,3,normal,300000,4,128
373,3,normal,300000,4,128
374,3,normal,300000,4,128
375,3,normal,300000,4,128
376,3,normal,300000,4,128
377,3,normal,300000,4,128
378,3,normal,300000,4,128
379,3,normal,300000,4,128
380,3,normal,300000,4,128
381,3,normal,300000,5,128
382,3,normal,300000,5,128
383,3,normal,300000,5,128
384,3,normal,300000,5,128
385,3,normal,300000,5,128
386,3,normal,300000,5,128
387,3,normal,300000,5,128
388,3,normal,300000,5,128
389,3,normal,300000,5,128
390,3,high,300000,5,128
391,3,normal,300000,5,128
392,3,high,300000,5,128
393,3,normal,300000,5,128
394,3,normal,300000,5,128
395,3,normal,300000,5,128
396,3,high,300000,5,128
397,3,normal,300000,5,128
398,3,normal,300000,5,128
399,3,normal,300000,5,128
400,3,high,300000,5,128
401,3,high,300000,5,128
402,3,normal,300000,5,128
403,3,normal,300000,5,128
404,3,normal,300000,5,128
405,3,normal,300000,5,128
406,3,high,300000,5,128
407,3,normal,300000,5,128
408,3,normal,300000,5,128
409,3,high,300000,5,128
410,3,normal,300000,5,128
411,3,high,300000,5,128
412,3,normal,300000,5,128
413,3,normal,300000,5,128
414,3,normal,300000,5,128
415,3,high,300000,5,128
416,3,normal,300000,5,128
417,3,high,300000,5,128
418,3,normal,300000,5,128
419,3,normal,300000,5,128
420,3,normal,300000,5,128
421,3,normal,300000,5,128
422,3,normal,300000,5,128
423,3,high,300000,5,128
424,3,normal,300000,5,128
425,3,normal,300000,5,128
426,3,normal,300000,5,128
427,3,high,300000,5,128
428,3,normal,300000,5,128
429,3,normal,300000,5,128
430,3,normal,300000,5,128
431,3,normal,300000,5,128
432,3,normal,300000,5,128
433,3,high,300000,5,128
434,3,high,300000,5,128
435,3,normal,300000,5,128
436,3,normal,300000,5,128
437,3,normal,300000,5,128
438,3,normal,300000,5,128
439,3,normal,300000,5,128
440,3,normal,300000,5,128
441,3,high,300000,5,128
442,3,normal,300000,5,128
443,3,normal,300000,5,128
444,3,normal,300000,5,128
445,3,normal,300000,5,128
446,3,normal,300000,5,128
447,3,normal,300000,5,128
448,3,normal,300000,5,128
449,3,normal,300000,5,128
450,3,normal,300000,5,128
451,3,normal,300000,5,128
452,3,high,300000,5,128
453,3,normal,300000,5,128
454,3,normal,300000,5,128
455,3,normal,300000,5,128
456,3,normal,300000,5,128
457,3,normal,300000,5,128
458,3,high,300000,5,128
459,3,normal,300000,5,128
460,3,normal,300000,5,128
461,3,normal,300000,5,128
462,3,normal,300000,5,128
463,3,normal,300000,5,128
464,3,normal,300000,5,128
465,3,high,300000,5,128
466,3,normal,300000,5,128
467,3,high,300000,5,128
468,3,normal,300000,5,128
469,3,normal,300000,5,128
470,3,normal,300000,5,128
471,3,normal,300000,5,128
472,3,normal,300000,5,128
473,3,high,300000,5,128
474,4,normal,300000,5,128
475,4,high,300000,5,128
476,4,normal,300000,5,128
477,4,normal,300000,5,128
478,4,normal,300000,5,128
479,4,normal,300000,5,128
480,4,normal,300000,6,128
481,4,high,300000,6,128
482,4,normal,300000,6,128
483,4,normal,300000,6,128
484,4,high,300000,6,128
485,4,normal,300000,6,128
486,4,normal,300000,6,128
487,4,normal,300000,6,128
488,4,normal,300000,6,128
489,4,normal,300000,6,128
490,4,normal,300000,6,128
491,4,normal,300000,6,128
492,4,normal,300000,6,128
493,4,high,300000,6,128
494,4,normal,300000,6,128
495,4,normal,300000,6,128
496,4,normal,300000,6,128
497,4,normal,300000,6,128
498,4,high,300000,6,128
499,4,normal,300000,6,128
500,4,normal,300000,6,128
501,4,normal,300000,6,128
502,4,normal,300000,6,128
503,4,normal,300000,6,128
504,4,normal,300000,6,128
505,4,normal,300000,6,128
506,4,normal,300000,6,128
507,4,normal,300000,6,128
508,4,normal,300000,6,128
509,4,high,300000,6,128
510,4,normal,300000,6,128
511,4,normal,300000,6,128
512,4,high,300000,6,128
513,4,normal,300000,6,128
514,4,normal,300000,6,128
515,4,normal,300000,6,128
516,4,normal,300000,6,128
517,4,normal,300000,6,128
518,4,normal,300000,6,128
519,4,normal,300000,6,128
520,4,normal,300000,6,128
521,4,normal,300000,6,128
522,4,normal,300000,6,128
523,4,high,300000,6,128
524,4,high,300000,6,128
525,4,high,300000,6,128
526,4,high,300000,6,128
527,4,normal,300000,6,128
528,4,high,300000,6,128
529,4,normal,300000,6,128
530,4,normal,300000,6,128
531,4,normal,300000,6,128
532,4,normal,300000,6,128
533,4,normal,300000,6,128
534,4,normal,300000,6,128
535,4,high,300000,6,128
536,4,high,300000,6,128
537,4,high,300000,6,128
538,4,normal,300000,6,128
539,4,normal,300000,6,128
540,4,high,300000,6,128
541,4,normal,300000,6,128
542,4,normal,300000,6,128
543,4,high,300000,6,128
544,4,normal,300000,6,128
545,4,normal,300000,6,128
546,4,normal,300000,6,128
547,4,high,300000,6,128
548,4,normal,300000,6,128
549,4,normal,300000,6,128
550,4,normal,300000,6,128
551,4,high,300000,6,128
552,4,normal,300000,6,128
553,4,high,300000,6,128
554,4,normal,300000,6,128
555,4,normal,300000,6,128
556,4,normal,300000,6,128
557,4,high,300000,6,128
558,4,high,300000,6,128
559,4,normal,300000,6,128
560,4,normal,300000,6,128
561,4,normal,300000,6,128
562,4,normal,300000,6,128
563,4,normal,300000,6,128
564,4,high,300000,6,128
565,4,normal,300000,6,128
566,4,normal,300000,6,128
567,4,high,300000,6,128
568,4,normal,300000,6,128
569,4,normal,300000,7,128
570,4,high,300000,7,128
571,4,normal,300000,7,128
572,4,high,300000,7,128
573,4,normal,300000,7,128
574,4,normal,300000,7,128
575,4,high,300000,7,128
576,4,high,300000,7,128
577,4,normal,300000,7,128
578,4,high,300000,7,128
579,4,normal,300000,7,128
580,4,high,300000,7,128
581,4,high,300000,7,128
582,4,normal,300000,7,128
583,4,normal,300000,7,128
584,4,normal,300000,7,128
585,4,normal,300000,7,128
586,4,high,300000,7,128
587,4,normal,300000,7,128
588,4,high,300000,7,128
589,4,normal,300000,7,128
590,4,normal,300000,7,128
591,4,high,300000,7,128
592,4,normal,300000,7,128
593,4,normal,300000,7,128
594,4,normal,300000,7,128
595,4,normal,300000,7,128
596,4,normal,300000,7,128
597,4,high,300000,7,128
598,4,normal,300000,7,128
599,4,normal,300000,7,128
600,4,normal,300000,7,128
601,4,normal,300000,7,128
602,4,normal,300000,7,128
603,4,normal,300000,7,128
604,4,normal,300000,7,128
605,4,normal,300000,7,128
606,4,normal,300000,7,128
607,4,normal,300000,7,128
608,4,normal,300000,7,128
609,4,normal,300000,7,128
610,4,normal,300000,7,128
611,4,normal,300000,7,128
612,4,normal,300000,7,128
613,4,normal,300000,7,128
614,4,normal,300000,7,128
615,4,normal,300000,7,128
616,4,high,300000,7,128
617,4,normal,300000,7,128
618,4,normal,300000,7,128
619,4,high,300000,7,128
620,4,normal,300000,7,128
621,4,high,300000,7,128
622,4,normal,300000,7,128
623,4,high,300000,7,128
624,4,normal,300000,7,128
625,4,normal,300000,7,128
626,4,normal,300000,7,128
627,4,normal,300000,7,128
628,4,high,300000,7,128
629,4,normal,300000,7,128
630,4,normal,300000,7,128
631,4,normal,300000,7,128
632,4,normal,300000,7,128
633,4,high,300000,7,128
634,4,normal,300000,7,128
635,4,normal,300000,7,128
636,4,normal,300000,7,128
637,4,normal,300000,7,128
638,4,normal,300000,7,128
639,4,normal,300000,7,128
640,4,normal,300000,7,128
641,4,normal,300000,7,128
642,4,normal,300000,7,128
643,4,normal,300000,7,128
644,4,normal,300000,7,128
645,4,high,300000,7,128
646,4,normal,300000,7,128
647,4,normal,300000,7,128
648,4,normal,300000,7,128
649,4,high,300000,7,128
650,4,normal,300000,7,128
651,4,normal,300000,7,128
652,4,normal,300000,7,128
653,4,normal,300000,7,128
654,4,normal,300000,7,128
655,4,normal,300000,7,128
656,4,normal,300000,7,128
657,4,high,300000,7,128
658,4,normal,300000,7,128
659,4,normal,300000,8,128
660,4,normal,300000,8,128
661,5,high,300000,8,128
662,5,normal,300000,8,128
663,5,normal,300000,8,128
664,5,normal,300000,8,128
665,5,normal,300000,8,128
666,5,normal,300000,8,128
667,5,normal,300000,8,128
668,5,normal,300000,8,128
669,5,normal,300000,8,128
670,5,normal,300000,8,128
671,5,normal,300000,8,128
672,5,high,300000,8,128
673,5,normal,300000,8,128
674,5,normal,300000,8,128
675,5,normal,300000,8,128
676,5,high,300000,8,128
677,5,high,300000,8,128
678,5,normal,300000,8,128
679,5,normal,300000,8,128
680,5,normal,300000,8,128
681,5,normal,300000,8,128
682,5,normal,300000,8,128
683,5,high,300000,8,128
684,5,high,300000,8,128
685,5,normal,300000,8,128
686,5,normal,300000,8,128
687,5,normal,300000,8,128
688,5,normal,300000,8,128
689,5,normal,300000,8,128
690,5,normal,300000,8,128
691,5,normal,300000,8,128
692,5,normal,300000,8,128
693,5,normal,300000,8,128
694,5,high,300000,8,128
695,5,normal,300000,8,128
696,5,high,300000,8,128
697,5,normal,300000,8,128
698,5,normal,300000,8,128
699,5,normal,300000,8,128
700,5,normal,300000,8,128
701,5,normal,300000,8,128
702,5,critical,300000,8,128
703,5,high,300000,8,128
704,5,normal,300000,8,128
705,5,normal,300000,8,128
706,5,critical,300000,8,128
707,5,normal,300000,8,128
708,5,normal,300000,8,128
709,5,high,300000,8,128
710,5,normal,300000,8,128
711,5,normal,300000,8,128
712,5,high,300000,8,128
713,5,normal,300000,8,128
714,5,high,300000,8,128
715,5,normal,300000,8,128
716,5,normal,300000,8,128
717,5,normal,300000,8,128
718,5,normal,300000,8,128
719,5,normal,300000,8,128
720,5,normal,300000,8,128
721,5,normal,300000,8,128
722,5,normal,300000,8,128
723,5,normal,300000,8,128
724,5,normal,300000,8,128
725,5,normal,300000,8,128
726,5,normal,300000,8,128
727,5,normal,300000,8,128
728,5,critical,300000,8,128
729,5,normal,300000,8,128
730,5,normal,300000,8,128
731,5,normal,300000,8,128
732,5,normal,300000,8,128
733,5,normal,300000,8,128
734,5,high,300000,8,128
735,5,normal,300000,8,128
736,5,normal,300000,8,128
737,5,normal,300000,8,128
738,5,normal,300000,8,128
739,5,normal,300000,8,128
740,5,normal,300000,8,128
741,5,normal,300000,8,128
742,5,normal,300000,8,128
743,5,normal,300000,8,128
744,5,normal,300000,8,128
745,5,normal,300000,8,128
746,5,high,300000,8,128
747,5,normal,300000,8,128
748,5,normal,300000,8,128
749,5,normal,300000,8,128
750,5,normal,300000,8,128
751,5,high,300000,8,128
752,5,normal,300000,8,128
753,5,high,300000,8,128
754,5,normal,300000,8,128
755,5,normal,300000,8,128
756,5,normal,300000,8,128
757,5,high,300000,8,128
758,5,normal,300000,8,128
759,5,normal,300000,8,128
760,5,normal,300000,8,128
761,5,normal,300000,8,128
762,5,normal,300000,8,128
763,5,normal,300000,8,128
764,5,high,300000,8,128
765,5,high,300000,9,128
766,5,high,300000,9,128
767,5,critical,300000,9,128
768,5,high,300000,9,128
769,5,high,300000,9,128
770,5,high,300000,9,128
771,5,high,300000,9,128
772,5,high,300000,9,128
773,5,critical,300000,9,128
774,5,critical,300000,9,128
775,5,high,300000,9,128
776,5,high,300000,9,128
777,5,high,300000,9,128
778,5,high,300000,9,128
779,5,high,300000,9,128
780,5,high,300000,9,128
781,5,high,300000,9,128
782,5,critical,300000,9,128
783,5,high,300000,9,128
784,5,high,300000,9,128
785,5,high,300000,9,128
786,5,high,300000,9,128
787,5,high,300000,9,128
788,5,high,300000,9,128
789,5,high,300000,9,128
790,5,high,300000,9,128
791,5,high,300000,9,128
792,5,high,300000,10,128
793,5,high,300000,10,128
794,5,high,300000,10,128
795,5,high,300000,10,128
796,5,critical,300000,10,128
797,5,high,300000,10,128
798,5,high,300000,10,128
799,5,high,300000,10,128
800,5,high,300000,10,128
801,5,high,300000,10,128
802,5,critical,300000,10,128
803,5,high,300000,10,128
804,5,high,300000,10,128
805,5,high,300000,10,128
806,5,critical,300000,10,128
807,5,critical,300000,10,128
808,5,high,300000,10,128
809,5,critical,300000,10,128
810,5,high,300000,10,128
811,5,high,300000,10,128
812,5,high,300000,10,128
813,5,high,300000,10,128
814,5,critical,300000,10,128
815,5,high,300000,10,128
816,5,high,300000,10,128
817,5,high,300000,10,128
818,5,critical,300000,10,128
819,5,high,300000,11,128
820,5,high,300000,11,128
821,5,high,300000,11,128
822,5,high,300000,11,128
823,5,critical,300000,11,128
824,5,high,300000,11,128
825,5,high,300000,11,128
826,5,high,300000,11,128
827,6,critical,300000,11,128
828,6,high,300000,11,128
829,6,high,300000,11,128
830,6,high,300000,11,128
831,6,high,300000,11,128
832,6,high,300000,11,128
833,6,high,300000,11,128
834,6,high,300000,11,128
835,6,high,300000,11,128
836,6,high,300000,11,128
837,6,critical,300000,11,128
838,6,critical,300000,11,128
839,6,critical,300000,11,128
840,6,high,300000,11,128
841,6,high,300000,11,128
842,6,critical,300000,11,128
843,6,high,300000,11,128
844,6,high,300000,11,128
845,6,high,300000,11,128
846,6,high,300000,11,128
847,6,high,300000,11,128
848,6,high,300000,12,128
849,6,high,300000,12,128
850,6,high,300000,12,128
851,6,critical,300000,12,128
852,6,critical,300000,12,128
853,6,high,300000,12,128
854,6,high,300000,12,128
855,6,high,300000,12,128
856,6,high,300000,12,128
857,6,high,300000,12,128
858,6,high,300000,12,128
859,6,critical,300000,12,128
860,6,high,300000,12,128
861,6,high,300000,12,128
862,6,critical,300000,12,128
863,6,high,300000,12,128
864,6,high,300000,12,128
865,6,high,300000,12,128
866,6,high,300000,12,128
867,6,high,300000,12,128
868,6,high,300000,12,128
869,6,high,300000,13,128
870,6,critical,300000,13,128
871,6,high,300000,13,128
872,6,high,300000,13,128
873,6,high,300000,13,128
874,6,high,300000,13,128
875,6,high,300000,13,128
876,6,high,300000,13,128
877,6,critical,300000,13,128
878,6,high,300000,13,128
879,6,high,300000,13,128
880,6,high,300000,13,128
881,6,high,300000,13,128
882,6,high,300000,13,128
883,6,high,300000,13,128
884,6,high,300000,13,128
885,6,high,300000,13,128
886,6,critical,300000,13,128
887,6,high,300000,13,128
888,6,high,300000,13,128
889,6,high,300000,13,128
890,6,high,300000,13,128
891,6,high,300000,13,128
892,6,high,300000,13,128
893,6,critical,300000,14,128
894,6,critical,300000,14,128
895,6,high,300000,14,128
896,6,critical,300000,14,128
897,6,high,300000,14,128
898,6,high,300000,14,128
899,6,high,300000,14,128
900,6,high,300000,14,128
901,6,high,300000,14,128
902,6,high,300000,14,128
903,6,high,300000,14,128
904,6,critical,300000,14,128
905,6,high,300000,14,128
906,6,high,300000,14,128
907,6,high,300000,14,128
908,6,high,300000,14,128
909,6,critical,300000,14,128
910,6,high,300000,14,128
911,6,high,300000,14,128
912,6,high,300000,14,128
913,6,critical,300000,14,128
914,6,critical,300000,14,128
915,6,high,300000,14,128
916,6,high,300000,14,128
917,6,high,300000,14,128
918,6,high,300000,14,128
919,6,high,300000,14,128
920,6,high,300000,15,128
921,6,high,300000,15,128
922,6,critical,300000,15,128
923,6,high,300000,15,128
924,6,high,300000,15,128
925,6,high,300000,15,128
926,6,high,300000,15,128
927,6,critical,300000,15,128
928,6,critical,300000,15,128
929,6,high,300000,15,128
930,6,high,300000,15,128
931,6,critical,300000,15,128
932,6,critical,300000,15,128
933,6,high,300000,15,128
934,6,high,300000,15,128
935,6,high,300000,15,128
936,6,critical,300000,15,128
937,6,high,300000,15,128
938,6,high,300000,15,128
939,6,high,300000,15,128
940,6,high,300000,15,128
941,6,critical,300000,15,128
942,6,high,300000,15,128
943,6,high,300000,15,128
944,6,high,300000,15,128
945,6,high,300000,15,128
946,6,critical,300000,16,128
947,6,critical,300000,16,128
948,6,critical,300000,16,128
949,6,critical,300000,16,128
950,6,critical,300000,16,128
951,6,critical,300000,16,128
952,6,critical,300000,17,128
953,6,critical,300000,17,128
954,6,critical,300000,18,128
955,6,critical,300000,18,128
956,6,critical,300000,18,128
957,6,critical,300000,18,128
958,6,critical,300000,18,128
959,6,critical,300000,18,128
960,6,critical,300000,19,128
961,6,critical,300000,19,128
962,6,critical,300000,19,128
963,6,critical,300000,19,128
964,6,critical,300000,19,128
965,6,critical,300000,19,128
966,6,critical,300000,19,128
967,6,critical,300000,20,128
968,6,critical,300000,20,128
969,6,critical,300000,20,128
970,6,critical,300000,20,128
971,6,critical,300000,21,128
972,6,critical,300000,21,128
973,6,critical,300000,21,128
974,6,critical,300000,21,128
975,6,critical,300000,21,128
976,6,critical,300000,21,128
977,6,critical,300000,21,128
978,6,critical,300000,21,128
979,6,critical,300000,21,128
980,6,critical,300000,21,128
981,6,critical,300000,22,128
982,6,critical,300000,22,128
983,6,critical,300000,22,128
984,6,critical,300000,23,128
985,6,critical,300000,23,128
986,6,critical,300000,23,128
987,6,critical,300000,23,128
988,6,critical,300000,23,128
989,6,critical,300000,24,128
990,6,critical,300000,24,128
991,6,critical,300000,24,128
992,6,critical,300000,24,128
993,6,critical,300000,25,128
994,6,critical,300000,25,128
995,6,critical,300000,25,128
996,6,critical,300000,25,128
997,6,critical,300000,25,128
998,6,critical,300000,25,128
999,6,critical,300000,25,128
1000,6,critical,300000,25,128
